actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.97,0.0,"{'A': 9, 'B': 12, 'C': 2}",23,187.2,99.5,2.568,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,26,fault_burst,21.72,0,3600.1,0,,0.1117
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.96,0.0,"{'A': 12, 'B': 21, 'C': 2}",35,278.2,97.6,3.896,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.9,rule,42,fault_burst,33.05,1,3600.2,0,,0.1113
68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.96,0.0,"{'A': 15, 'B': 16, 'C': 2}",33,251.4,100.0,3.521,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,36,fault_burst,31.24,2,3600.6,0,,0.1067
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.97,0.0,"{'A': 12, 'B': 17, 'C': 2}",31,231.2,99.1,3.21,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.8,rule,30,fault_burst,29.4,3,3600.8,0,,0.1035
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.97,0.0,"{'A': 9, 'B': 21, 'C': 2}",32,210.9,98.0,2.941,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.8,rule,29,fault_burst,30.53,4,3600.8,0,,0.0919
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.97,0.0,"{'A': 15, 'B': 18, 'C': 2}",35,241.6,100.0,3.401,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.2,rule,35,fault_burst,33.3,5,3600.4,0,,0.0972
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.98,0.0,"{'A': 12, 'B': 8, 'C': 2}",22,168.1,99.6,2.356,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,22,fault_burst,20.82,6,3600.1,0,,0.1071
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.97,0.0,"{'A': 9, 'B': 21, 'C': 4}",34,245.9,98.6,3.475,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,33,fault_burst,32.26,7,3600.4,0,,0.1022
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.96,0.0,"{'A': 12, 'B': 24, 'C': 2}",38,292.5,100.0,4.024,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,40,fault_burst,35.99,8,3601.0,0,,0.1059
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.97,0.0,"{'A': 15, 'B': 16, 'C': 2}",33,238.7,99.3,3.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,34,fault_burst,31.3,9,3601.0,0,,0.103
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.96,0.0,"{'A': 15, 'B': 16, 'C': 2}",33,260.7,99.4,3.626,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,34,fault_burst,31.19,10,3600.4,0,,0.1099
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.96,0.0,"{'A': 12, 'B': 20, 'C': 2}",34,247.0,99.8,3.503,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.2,rule,35,fault_burst,32.25,11,3600.5,0,,0.103
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.96,0.0,"{'A': 15, 'B': 21, 'C': 2}",38,268.8,97.2,3.721,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.9,rule,37,fault_burst,36.14,12,3600.1,0,,0.0979
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.96,0.0,"{'A': 12, 'B': 21, 'C': 4}",37,261.4,98.8,3.691,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,39,fault_burst,35.15,13,3600.2,0,,0.0998
68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.96,0.0,"{'A': 12, 'B': 20, 'C': 2}",34,267.1,98.2,3.686,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.7,rule,34,fault_burst,32.16,14,3600.8,0,,0.1084
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.96,0.0,"{'A': 18, 'B': 17, 'C': 2}",37,262.8,97.9,3.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,37,fault_burst,35.15,15,3600.8,0,,0.1
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.97,0.0,"{'A': 12, 'B': 17, 'C': 2}",31,233.2,100.0,3.236,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.8,rule,33,fault_burst,29.38,16,3600.9,0,,0.1044
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.96,0.0,"{'A': 12, 'B': 25, 'C': 2}",39,271.6,99.5,3.806,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.1,rule,38,fault_burst,37.1,17,3600.5,0,,0.0976
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.97,0.0,"{'A': 15, 'B': 13, 'C': 2}",30,208.8,100.0,3.001,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,33,fault_burst,28.5,18,3600.5,0,,0.1
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.97,0.0,"{'A': 12, 'B': 17, 'C': 2}",31,240.9,96.5,3.474,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.2,rule,32,fault_burst,29.26,19,3600.8,0,,0.1121
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.93,0.0,"{'A': 27, 'B': 57, 'C': 8}",92,487.0,88.5,7.342,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,87.2,rule,100,high_demand,88.33,0,3600.6,0,,0.0798
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.92,0.0,"{'A': 41, 'B': 54, 'C': 10}",105,503.4,88.2,7.673,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.0,rule,110,high_demand,101.16,1,3600.7,0,,0.0731
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.92,0.0,"{'A': 39, 'B': 57, 'C': 8}",104,511.5,85.0,7.943,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.4,rule,107,high_demand,100.03,2,3600.5,0,,0.0764
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.92,0.0,"{'A': 39, 'B': 60, 'C': 9}",108,516.2,84.8,8.014,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.5,rule,112,high_demand,103.99,3,3600.6,0,,0.0742
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 17, 'B': 58, 'C': 9}",84,469.9,97.9,6.935,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,88.7,rule,85,high_demand,80.53,4,3600.7,0,,0.0826
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.92,0.0,"{'A': 36, 'B': 59, 'C': 8}",103,505.6,89.0,7.769,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.5,rule,112,high_demand,99.12,5,3600.3,0,,0.0754
68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.95,0.0,"{'A': 19, 'B': 35, 'C': 8}",62,363.1,97.8,5.306,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.3,rule,67,high_demand,59.35,6,3600.9,0,,0.0856
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.92,0.0,"{'A': 40, 'B': 61, 'C': 8}",109,516.5,84.9,7.974,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.9,rule,109,high_demand,105.01,7,3600.3,0,,0.0732
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.92,0.0,"{'A': 39, 'B': 59, 'C': 8}",106,515.0,86.9,7.897,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.6,rule,109,high_demand,102.05,8,3600.4,0,,0.0745
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 36, 'B': 55, 'C': 8}",99,489.6,89.6,7.38,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.9,rule,105,high_demand,95.31,9,3600.3,0,,0.0745
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.92,0.0,"{'A': 36, 'B': 54, 'C': 8}",98,493.8,87.2,7.697,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.2,rule,109,high_demand,94.15,10,3600.2,0,,0.0785
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.92,0.0,"{'A': 40, 'B': 59, 'C': 9}",108,535.5,81.0,8.135,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,81.0,rule,107,high_demand,103.93,11,3600.2,0,,0.0753
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.92,0.0,"{'A': 38, 'B': 60, 'C': 10}",108,504.2,86.3,7.79,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.3,rule,110,high_demand,104.11,12,3600.9,0,,0.0721
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 38, 'B': 39, 'C': 9}",86,462.5,88.4,7.062,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,88.0,rule,86,high_demand,82.47,13,3600.8,0,,0.0821
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.92,0.0,"{'A': 37, 'B': 62, 'C': 9}",108,529.6,83.5,8.181,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.1,rule,108,high_demand,103.91,14,3600.9,0,,0.0757
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.92,0.0,"{'A': 38, 'B': 55, 'C': 8}",101,501.8,88.9,7.583,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.5,rule,111,high_demand,97.21,15,3600.7,0,,0.0751
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.93,0.0,"{'A': 36, 'B': 54, 'C': 8}",98,485.0,90.9,7.368,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,85.8,rule,102,high_demand,94.32,16,3600.6,0,,0.0752
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.92,0.0,"{'A': 36, 'B': 58, 'C': 7}",101,509.0,88.4,7.658,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,85.9,rule,109,high_demand,97.17,17,3600.2,0,,0.0758
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 38, 'B': 39, 'C': 8}",85,491.8,92.4,7.364,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.8,rule,90,high_demand,81.32,18,3601.0,0,,0.0866
58,"{'A': 0.0, 'B': 22.1, 'C': 0.0}",8,99.92,0.0,"{'A': 40, 'B': 51, 'C': 8}",99,504.5,87.3,7.618,"{'A': 0.0, 'B': 0.37, 'C': 0.0}",0.37,82.7,rule,105,high_demand,94.82,19,3600.6,0,,0.0769
14,"{'A': 561.0, 'B': 1684.5, 'C': 1608.2}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 3.12, 'B': 14.04, 'C': 2.23}",19.39,27.1,rule,30,low_battery_start,12.49,0,3600.6,0,,0.0678
14,"{'A': 1374.5, 'B': 1681.4, 'C': 1720.6}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 7.64, 'B': 14.01, 'C': 2.39}",24.04,27.1,rule,29,low_battery_start,7.84,1,3600.6,0,,0.0678
14,"{'A': 1358.9, 'B': 1564.5, 'C': 1391.9}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 7.55, 'B': 13.04, 'C': 1.93}",22.52,27.1,rule,29,low_battery_start,9.36,2,3600.6,0,,0.0678
14,"{'A': 1399.0, 'B': 1684.9, 'C': 1399.2}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 7.77, 'B': 14.04, 'C': 1.94}",23.76,27.1,rule,29,low_battery_start,7.13,3,3600.6,0,,0.0699
14,"{'A': 0.0, 'B': 1469.9, 'C': 1708.3}",2,99.98,0.0,"{'A': 11, 'B': 16, 'C': 3}",30,138.7,89.9,2.198,"{'A': 0.0, 'B': 12.25, 'C': 2.37}",14.62,27.1,rule,26,low_battery_start,14.28,4,3600.6,0,,0.0733
14,"{'A': 1488.0, 'B': 1571.6, 'C': 1739.1}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 8.27, 'B': 13.1, 'C': 2.42}",23.78,27.1,rule,30,low_battery_start,8.1,5,3600.6,0,,0.0678
14,"{'A': 0.0, 'B': 386.8, 'C': 1212.9}",2,99.98,0.0,"{'A': 11, 'B': 16, 'C': 3}",30,138.7,89.9,2.198,"{'A': 0.0, 'B': 3.22, 'C': 1.68}",4.91,27.1,rule,26,low_battery_start,23.99,6,3600.6,0,,0.0733
14,"{'A': 1381.6, 'B': 1680.5, 'C': 1686.9}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 7.68, 'B': 14.0, 'C': 2.34}",24.02,27.1,rule,30,low_battery_start,7.86,7,3600.6,0,,0.0678
14,"{'A': 1437.6, 'B': 1577.7, 'C': 1618.4}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 7.99, 'B': 13.15, 'C': 2.25}",23.38,27.1,rule,29,low_battery_start,8.5,8,3600.6,0,,0.0678
14,"{'A': 1458.9, 'B': 1791.5, 'C': 1679.1}",2,99.98,0.0,"{'A': 12, 'B': 16, 'C': 3}",31,140.7,89.6,2.235,"{'A': 8.11, 'B': 14.93, 'C': 2.33}",25.37,27.1,rule,28,low_battery_start,4.52,9,3600.8,0,,0.0721
14,"{'A': 1501.3, 'B': 1696.1, 'C': 1514.4}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 8.34, 'B': 14.13, 'C': 2.1}",24.58,27.1,rule,29,low_battery_start,6.3,10,3600.6,0,,0.0699
14,"{'A': 1462.2, 'B': 1681.6, 'C': 1760.6}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 8.12, 'B': 14.01, 'C': 2.45}",24.58,27.1,rule,29,low_battery_start,7.3,11,3600.6,0,,0.0678
14,"{'A': 1305.7, 'B': 1657.8, 'C': 1660.1}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 7.25, 'B': 13.81, 'C': 2.31}",23.37,27.1,rule,30,low_battery_start,7.51,12,3600.6,0,,0.0699
14,"{'A': 1544.5, 'B': 710.2, 'C': 1179.9}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 8.58, 'B': 5.92, 'C': 1.64}",16.14,27.1,rule,29,low_battery_start,14.74,13,3600.6,0,,0.0699
14,"{'A': 1508.0, 'B': 1657.5, 'C': 1676.4}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 8.38, 'B': 13.81, 'C': 2.33}",24.52,27.1,rule,29,low_battery_start,7.36,14,3600.6,0,,0.0678
14,"{'A': 1430.9, 'B': 1621.7, 'C': 1383.3}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 7.95, 'B': 13.51, 'C': 1.92}",23.39,27.1,rule,30,low_battery_start,7.5,15,3600.6,0,,0.0699
14,"{'A': 1347.2, 'B': 1755.4, 'C': 1535.0}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 7.48, 'B': 14.63, 'C': 2.13}",24.25,27.1,rule,26,low_battery_start,6.64,16,3600.6,0,,0.0699
14,"{'A': 1485.3, 'B': 1618.0, 'C': 1568.1}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 8.25, 'B': 13.48, 'C': 2.18}",23.91,27.1,rule,30,low_battery_start,7.97,17,3600.6,0,,0.0678
14,"{'A': 1502.1, 'B': 636.5, 'C': 1852.9}",2,99.98,0.0,"{'A': 12, 'B': 18, 'C': 3}",33,140.3,89.7,2.239,"{'A': 8.35, 'B': 5.3, 'C': 2.57}",16.22,27.1,rule,30,low_battery_start,15.66,18,3600.6,0,,0.0678
14,"{'A': 1465.1, 'B': 1789.1, 'C': 1380.3}",2,99.98,0.0,"{'A': 12, 'B': 17, 'C': 3}",32,140.7,89.6,2.237,"{'A': 8.14, 'B': 14.91, 'C': 1.92}",24.97,27.1,rule,29,low_battery_start,5.92,19,3600.6,0,,0.0699
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.94,0.0,"{'A': 15, 'B': 60, 'C': 4}",79,444.6,94.5,6.363,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.2,rule,80,one_hot_section,75.82,0,3600.0,0,,0.0805
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 18, 'B': 62, 'C': 4}",84,479.4,94.4,6.906,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.4,rule,84,one_hot_section,80.55,1,3600.2,0,,0.0822
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 21, 'B': 61, 'C': 4}",86,491.8,95.0,7.015,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.1,rule,85,one_hot_section,82.49,2,3600.9,0,,0.0816
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 18, 'B': 61, 'C': 4}",83,456.6,96.6,6.525,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.7,rule,82,one_hot_section,79.74,3,3600.8,0,,0.0786
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.94,0.0,"{'A': 9, 'B': 57, 'C': 4}",70,432.9,99.4,6.002,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,73,one_hot_section,67.0,4,3600.1,0,,0.0857
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 19, 'B': 57, 'C': 4}",80,503.4,93.1,7.104,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.6,rule,87,one_hot_section,76.45,5,3600.7,0,,0.0888
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.95,0.0,"{'A': 9, 'B': 35, 'C': 4}",48,339.5,99.2,4.613,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.7,rule,53,one_hot_section,45.69,6,3600.5,0,,0.0961
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 18, 'B': 60, 'C': 4}",82,471.4,94.5,6.782,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.2,rule,83,one_hot_section,78.61,7,3600.7,0,,0.0827
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 19, 'B': 61, 'C': 4}",84,473.6,93.7,6.821,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.3,rule,84,one_hot_section,80.59,8,3600.3,0,,0.0812
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 19, 'B': 59, 'C': 4}",82,450.4,95.0,6.52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.9,rule,83,one_hot_section,78.74,9,3600.7,0,,0.0795
70,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 21, 'B': 56, 'C': 4}",81,480.0,92.9,6.873,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.4,rule,81,one_hot_section,77.56,10,3600.8,0,,0.0849
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.93,0.0,"{'A': 18, 'B': 57, 'C': 4}",79,485.5,94.3,6.903,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.1,rule,86,one_hot_section,75.55,11,3600.9,0,,0.0874
69,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.94,0.0,"{'A': 19, 'B': 56, 'C': 4}",79,443.1,98.0,6.408,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.5,rule,82,one_hot_section,75.8,12,3600.1,0,,0.0811
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 18, 'B': 38, 'C': 4}",60,363.1,97.4,5.245,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.7,rule,63,one_hot_section,57.38,13,3600.9,0,,0.0874
