actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.94,0.0,"{'A': 18, 'B': 59, 'C': 4}",81,419.4,99.5,6.13,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.1,rule,83,one_hot_section,77.93,14,3600.5,0,,0.0757
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.94,0.0,"{'A': 19, 'B': 59, 'C': 4}",82,429.2,96.6,6.308,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.6,rule,83,one_hot_section,78.85,15,3600.4,0,,0.0769
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 55, 'C': 4}",77,421.6,100.0,6.186,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.2,rule,77,one_hot_section,73.91,16,3600.1,0,,0.0803
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 56, 'C': 4}",78,434.3,99.3,6.456,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,84,one_hot_section,74.77,17,3600.6,0,,0.0828
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 18, 'B': 42, 'C': 4}",64,354.7,98.8,5.112,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.0,rule,64,one_hot_section,61.44,18,3600.5,0,,0.0799
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 54, 'C': 4}",76,428.8,99.4,6.341,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,81,one_hot_section,72.83,19,3600.5,0,,0.0834
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 12, 'B': 29, 'C': 4}",45,328.9,97.0,4.919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,47,worn_robot,42.54,0,3600.2,0,,0.1093
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,369.5,99.1,5.622,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,55,worn_robot,51.19,1,3600.4,0,,0.1041
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,371.1,97.6,5.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,rule,53,worn_robot,50.18,2,3600.5,0,,0.1064
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,377.7,98.2,5.703,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,52,worn_robot,49.15,3,3600.4,0,,0.1097
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.95,0.0,"{'A': 9, 'B': 33, 'C': 4}",46,314.0,99.0,4.653,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,44,worn_robot,43.67,4,3600.1,0,,0.1011
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,363.2,99.4,5.506,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,54,worn_robot,49.25,5,3600.2,0,,0.1059
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,44.96,0.0,"{'A': 9, 'B': 20, 'C': 4}",33,241.5,99.0,3.583,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,31,worn_robot,31.21,6,3600.3,0,,0.1086
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,311.6,100.0,4.797,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.9,rule,51,worn_robot,46.6,7,3600.9,0,,0.0979
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,380.8,100.0,5.739,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.13,8,3600.4,0,,0.1083
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 27, 'C': 4}",50,362.7,100.0,5.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.2,rule,51,worn_robot,47.2,9,3600.1,0,,0.1118
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,352.6,95.8,5.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,53.28,10,3600.2,0,,0.0973
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,366.4,98.2,5.552,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.22,11,3600.4,0,,0.1048
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 19, 'B': 28, 'C': 4}",51,351.5,100.0,5.367,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.5,rule,53,worn_robot,48.32,12,3600.2,0,,0.1052
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,264.4,100.0,4.099,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,44,worn_robot,37.95,13,3600.8,0,,0.1025
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,347.5,97.9,5.553,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,55,worn_robot,49.22,14,3600.0,0,,0.1068
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,365.6,99.8,5.519,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,48.24,15,3600.5,0,,0.1082
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,337.5,100.0,5.23,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,49,worn_robot,48.39,16,3600.4,0,,0.1025
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,379.3,100.0,5.862,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,53,worn_robot,49.07,17,3600.5,0,,0.1127
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,293.1,98.9,4.469,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.4,rule,44,worn_robot,37.77,18,3600.6,0,,0.1117
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,44.95,0.0,"{'A': 18, 'B': 28, 'C': 4}",50,337.8,100.0,5.156,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,53,worn_robot,47.42,19,3600.2,0,,0.1031
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 13, 'B': 29, 'C': 4}",46,501.3,60.4,9.037,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.4,ns,50,balanced,41.48,0,3600.4,0,,0.1964
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,562.4,59.0,9.364,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.0,ns,54,balanced,48.32,1,3600.0,0,,0.1767
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 27, 'C': 3}",49,488.2,59.0,9.063,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.8,ns,52,balanced,44.47,2,3600.7,0,,0.185
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 18, 'B': 29, 'C': 2}",49,520.4,60.0,9.092,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.0,ns,52,balanced,44.45,3,3600.3,0,,0.1856
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 8, 'B': 29, 'C': 4}",41,469.9,61.5,8.754,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.5,ns,44,balanced,36.62,4,3600.0,0,,0.2135
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 17, 'B': 29, 'C': 4}",50,563.3,59.5,9.371,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.8,ns,53,balanced,45.31,5,3600.3,0,,0.1874
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 7, 'B': 18, 'C': 3}",28,295.6,64.0,7.913,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.0,ns,33,balanced,24.04,6,3600.1,0,,0.2826
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 18, 'B': 29, 'C': 2}",49,554.9,57.2,9.412,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.2,ns,51,balanced,44.29,7,3600.8,0,,0.1921
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,508.5,61.3,8.922,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.3,ns,54,balanced,46.54,8,3600.8,0,,0.1749
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 28, 'C': 4}",52,553.8,57.3,9.403,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.3,ns,55,balanced,47.3,9,3600.9,0,,0.1808
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 26, 'C': 2}",47,569.3,59.5,9.303,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.5,ns,51,balanced,42.35,10,3600.8,0,,0.1979
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 30, 'C': 2}",51,532.2,59.9,9.217,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.9,ns,55,balanced,46.39,11,3600.6,0,,0.1807
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 31, 'C': 4}",55,576.3,56.9,9.477,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.9,ns,55,balanced,50.26,12,3600.7,0,,0.1723
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 17, 'B': 19, 'C': 2}",38,442.6,60.4,8.721,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.4,ns,42,balanced,33.64,13,3600.8,0,,0.2295
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 18, 'B': 31, 'C': 2}",51,579.0,58.6,9.415,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.6,ns,54,balanced,46.29,14,3600.7,0,,0.1846
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 19, 'B': 27, 'C': 2}",48,503.1,58.5,9.141,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.5,ns,53,balanced,43.43,15,3600.1,0,,0.1904
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 17, 'B': 28, 'C': 3}",48,510.9,58.4,9.159,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.4,ns,49,balanced,43.42,16,3600.0,0,,0.1908
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 18, 'B': 27, 'C': 2}",47,511.6,58.8,9.074,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.8,ns,51,balanced,42.46,17,3600.8,0,,0.1931
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 18, 'B': 21, 'C': 4}",43,468.0,61.0,8.749,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.2,ns,46,balanced,38.63,18,3600.9,0,,0.2035
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 30, 'C': 2}",51,568.3,59.5,9.337,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.5,ns,55,balanced,46.33,19,3600.2,0,,0.1831
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 8, 'B': 10, 'C': 2}",20,176.2,75.2,5.463,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.2,ns,25,fault_burst,17.27,0,3600.8,0,,0.2732
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 13, 'B': 24, 'C': 2}",39,340.7,69.9,6.763,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.3,ns,42,fault_burst,35.62,1,3600.7,0,,0.1734
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 12, 'B': 18, 'C': 2}",32,229.3,74.5,5.605,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.5,ns,34,fault_burst,29.2,2,3600.0,0,,0.1752
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.96,0.0,"{'A': 13, 'B': 16, 'C': 2}",31,172.3,79.7,4.456,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.7,ns,31,fault_burst,28.77,3,3600.8,0,,0.1437
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 7, 'B': 17, 'C': 2}",26,91.2,77.3,5.001,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.3,ns,28,fault_burst,23.5,4,3600.8,0,,0.1923
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.94,0.0,"{'A': 15, 'B': 15, 'C': 2}",32,273.9,75.1,5.581,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.6,ns,33,fault_burst,29.21,5,3600.4,0,,0.1744
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 9, 'B': 9, 'C': 2}",20,72.2,78.7,4.678,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.7,ns,24,fault_burst,17.66,6,3600.1,0,,0.2339
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 11, 'B': 17, 'C': 2}",30,105.4,76.7,5.118,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.7,ns,31,fault_burst,27.44,7,3600.4,0,,0.1706
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 14, 'B': 18, 'C': 2}",34,129.0,76.7,5.134,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.7,ns,39,fault_burst,31.43,8,3600.8,0,,0.151
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 16, 'B': 9, 'C': 3}",28,234.3,74.6,5.582,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.6,ns,34,fault_burst,25.21,9,3600.6,0,,0.1994
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 11, 'B': 16, 'C': 3}",30,123.8,77.3,4.993,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.3,ns,33,fault_burst,27.5,10,3600.4,0,,0.1664
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 10, 'B': 21, 'C': 2}",33,277.4,74.0,5.729,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.0,ns,35,fault_burst,30.14,11,3600.2,0,,0.1736
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.94,0.0,"{'A': 15, 'B': 20, 'C': 2}",37,238.6,73.9,5.846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,73.4,ns,38,fault_burst,34.08,12,3600.8,0,,0.158
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 13, 'B': 20, 'C': 2}",35,234.3,76.9,5.077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.9,ns,39,fault_burst,32.46,13,3600.9,0,,0.1451
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 10, 'B': 18, 'C': 2}",30,142.9,76.3,5.205,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.3,ns,34,fault_burst,27.4,14,3600.5,0,,0.1735
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 15, 'B': 14, 'C': 2}",31,208.9,73.0,5.933,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,73.0,ns,37,fault_burst,28.03,15,3600.5,0,,0.1914
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 13, 'B': 14, 'C': 3}",30,123.1,76.7,5.118,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.7,ns,32,fault_burst,27.44,16,3600.8,0,,0.1706
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.94,0.0,"{'A': 11, 'B': 23, 'C': 2}",36,359.7,71.3,6.354,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,71.1,ns,37,fault_burst,32.82,17,3600.3,0,,0.1765
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 12, 'B': 11, 'C': 2}",25,125.8,76.0,5.275,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.0,ns,31,fault_burst,22.36,18,3600.6,0,,0.211
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 6, 'B': 21, 'C': 2}",29,111.7,77.2,5.016,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.2,ns,33,fault_burst,26.49,19,3600.4,0,,0.173
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 29, 'B': 58, 'C': 9}",96,451.4,61.2,8.851,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.2,ns,98,high_demand,91.57,0,3600.6,0,,0.0922
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 37, 'B': 61, 'C': 9}",107,483.1,60.0,9.129,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.0,ns,111,high_demand,102.44,1,3600.7,0,,0.0853
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 39, 'B': 56, 'C': 9}",104,475.6,63.6,9.001,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.6,ns,107,high_demand,99.5,2,3600.4,0,,0.0865
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 35, 'B': 59, 'C': 9}",103,460.1,59.9,9.137,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.9,ns,106,high_demand,98.43,3,3600.7,0,,0.0887
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 16, 'B': 58, 'C': 8}",82,370.7,63.3,8.39,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.3,ns,87,high_demand,77.81,4,3600.5,0,,0.1023
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 38, 'B': 56, 'C': 9}",103,502.0,59.7,9.186,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.7,ns,108,high_demand,98.41,5,3600.2,0,,0.0892
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 18, 'B': 32, 'C': 9}",59,280.6,66.2,7.752,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.2,ns,65,high_demand,55.12,6,3600.5,0,,0.1314
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 40, 'B': 58, 'C': 9}",107,493.6,63.5,9.099,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.5,ns,108,high_demand,102.45,7,3600.8,0,,0.085
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 38, 'B': 58, 'C': 9}",105,518.9,59.0,9.346,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.0,ns,112,high_demand,100.33,8,3600.5,0,,0.089
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 36, 'B': 60, 'C': 9}",105,473.4,59.9,9.143,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.9,ns,108,high_demand,100.43,9,3600.8,0,,0.0871
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 37, 'B': 58, 'C': 9}",104,477.1,63.9,8.951,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.9,ns,108,high_demand,99.52,10,3600.3,0,,0.0861
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 38, 'B': 63, 'C': 9}",110,487.4,63.4,9.063,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.4,ns,110,high_demand,105.47,11,3600.7,0,,0.0824
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 41, 'B': 56, 'C': 10}",107,487.2,63.8,8.958,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.8,ns,110,high_demand,102.52,12,3600.3,0,,0.0837
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 38, 'B': 42, 'C': 9}",89,423.9,65.7,8.585,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.7,ns,89,high_demand,84.71,13,3600.8,0,,0.0965
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 40, 'B': 58, 'C': 9}",107,510.6,63.2,9.109,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.2,ns,109,high_demand,102.45,14,3600.2,0,,0.0851
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 40, 'B': 56, 'C': 9}",105,505.6,59.4,9.253,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.4,ns,110,high_demand,100.37,15,3600.4,0,,0.0881
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 41, 'B': 56, 'C': 9}",106,474.6,59.9,9.152,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.9,ns,104,high_demand,101.42,16,3600.9,0,,0.0863
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 38, 'B': 56, 'C': 8}",102,495.4,60.0,9.114,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.0,ns,107,high_demand,97.44,17,3600.2,0,,0.0894
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 36, 'B': 41, 'C': 9}",86,417.1,61.9,8.711,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.9,ns,90,high_demand,81.64,18,3600.4,0,,0.1013
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 35, 'B': 59, 'C': 9}",103,479.2,60.4,9.038,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.4,ns,105,high_demand,98.48,19,3600.8,0,,0.0877
45,"{'A': 478.9, 'B': 1274.9, 'C': 1430.3}",1,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,138.8,29.0,5.436,"{'A': 2.66, 'B': 10.62, 'C': 1.99}",15.27,16.3,ns,34,low_battery_start,18.01,0,3600.9,0,,0.151
45,"{'A': 1380.3, 'B': 1356.5, 'C': 1686.4}",1,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,138.8,29.0,5.436,"{'A': 7.67, 'B': 11.3, 'C': 2.34}",21.31,16.3,ns,33,low_battery_start,11.97,1,3600.9,0,,0.151
45,"{'A': 1226.4, 'B': 1364.4, 'C': 1346.7}",1,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,145.1,28.9,5.466,"{'A': 6.81, 'B': 11.37, 'C': 1.87}",20.05,16.3,ns,34,low_battery_start,13.21,2,3600.0,0,,0.1518
45,"{'A': 1371.7, 'B': 1270.7, 'C': 1346.7}",1,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,138.8,29.0,5.436,"{'A': 7.62, 'B': 10.59, 'C': 1.87}",20.08,16.3,ns,35,low_battery_start,13.2,3,3600.9,0,,0.151
45,"{'A': 103.6, 'B': 1320.0, 'C': 1603.9}",1,99.95,0.0,"{'A': 6, 'B': 21, 'C': 3}",30,119.3,29.7,5.298,"{'A': 0.58, 'B': 11.0, 'C': 2.23}",13.8,16.3,ns,30,low_battery_start,13.55,4,3600.8,0,,0.1766
45,"{'A': 1279.3, 'B': 1270.2, 'C': 1668.0}",1,99.95,0.0,"{'A': 13, 'B': 17, 'C': 3}",33,128.8,29.4,5.367,"{'A': 7.11, 'B': 10.58, 'C': 2.32}",20.01,16.3,ns,33,low_battery_start,10.31,5,3600.2,0,,0.1626
45,"{'A': 119.2, 'B': 336.0, 'C': 782.2}",1,99.94,0.0,"{'A': 13, 'B': 18, 'C': 4}",35,143.8,28.5,5.563,"{'A': 0.66, 'B': 2.8, 'C': 1.09}",4.55,16.3,ns,29,low_battery_start,27.67,6,3600.8,0,,0.1589
45,"{'A': 1394.1, 'B': 1287.8, 'C': 1388.6}",1,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,138.8,29.0,5.436,"{'A': 7.75, 'B': 10.73, 'C': 1.93}",20.41,16.3,ns,34,low_battery_start,12.88,7,3600.9,0,,0.151
45,"{'A': 1408.0, 'B': 1279.9, 'C': 1574.5}",1,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,138.8,29.0,5.436,"{'A': 7.82, 'B': 10.67, 'C': 2.19}",20.67,16.3,ns,35,low_battery_start,12.61,8,3600.9,0,,0.151
